AeroDyn airfoil file.  Compatible with AeroDyn v12.5.  6*S818 + 1*S816 - Generated by M. Buhl.
Data came from Eppler data that was extended and blended by AirfoilPrep.
   5        Number of airfoil tables in this file
   7.00   1.252 0.0126   1.255 0.0120   1.259 0.0113   1.261 0.0110   1.262 0.0110
   8.00   1.353 0.0134   1.356 0.0128   1.360 0.0121   1.363 0.0117   1.364 0.0116
   9.00   1.451 0.0142   1.455 0.0136   1.432 0.0178   1.435 0.0175   1.437 0.0174
  10.00   1.479 0.0242   1.486 0.0231   1.495 0.0218   1.520 0.0200   1.522 0.0199
  11.00   1.536 0.0288   1.552 0.0277   1.565 0.0261   1.589 0.0242   1.591 0.0242
  12.00   1.497 0.0450   1.600 0.0319   1.624 0.0303   1.652 0.0283   1.654 0.0283
  13.00   1.459 0.0612   1.558 0.0486   1.581 0.0470   1.688 0.0327   1.690 0.0326
  20.00   1.189 0.1746   1.266 0.1652   1.280 0.1637   1.363 0.1527   1.364 0.1526
  30.00   1.133 0.4166   1.178 0.4080   1.186 0.4065   1.235 0.3964   1.235 0.3963
  40.00   1.101 0.7138   1.129 0.7061   1.133 0.7049   1.163 0.6959   1.163 0.6958
  50.00   1.013 1.0307   1.029 1.0243   1.032 1.0232   1.049 1.0157   1.050 1.0156
  60.00   0.847 1.3295   0.856 1.3245   0.857 1.3237   0.866 1.3178   0.866 1.3178
  70.00   0.607 1.5747   0.611 1.5713   0.612 1.5707   0.616 1.5667   0.616 1.5667
  80.00   0.315 1.7372   0.316 1.7354   0.316 1.7351   0.317 1.7331   0.317 1.7331
  90.00   0.000 1.7980   0.000 1.7980   0.000 1.7980   0.000 1.7980   0.000 1.7980
 100.00  -0.220 1.7372  -0.221 1.7354  -0.221 1.7351  -0.222 1.7331  -0.222 1.7331
 110.00  -0.425 1.5747  -0.428 1.5713  -0.428 1.5707  -0.431 1.5667  -0.431 1.5667
 120.00  -0.593 1.3295  -0.599 1.3245  -0.600 1.3237  -0.606 1.3178  -0.607 1.3178
 130.00  -0.709 1.0307  -0.720 1.0243  -0.722 1.0232  -0.735 1.0157  -0.735 1.0156
 140.00  -0.771 0.7138  -0.790 0.7061  -0.793 0.7049  -0.814 0.6959  -0.814 0.6958
 150.00  -0.793 0.4166  -0.825 0.4080  -0.830 0.4065  -0.864 0.3964  -0.865 0.3963
 160.00  -0.832 0.1746  -0.886 0.1652  -0.896 0.1637  -0.954 0.1527  -0.955 0.1526
 170.00  -0.989 0.0168  -0.954 0.0070  -0.968 0.0053  -0.944 0.0112  -0.945 0.0111
 180.00   0.000 0.0100   0.000 0.0100   0.000 0.0100   0.000 0.0100   0.000 0.0100
